384_A,5,5,8,7,6,3783052,4187556,4862423,5199264
461_D,6,6,8,5,7,3467717,3827126,3942240,4528998
493_A,5,5,6,8,7,3136001,3985022,4568846,4764788
gem-division,5,5,6,8,7,466176909,481714216,485238288,532846718
shekhar-loves-to-travel,5,5,7,6,8,3756382,4271675,4314417,4919296
250_A,8,8,5,7,6,3202409,3402299,3778706,4051456
60_B,5,5,6,8,7,3246759,4134323,4189295,5806417
576_E,6,6,5,8,7,45049418,45218285,45748181,47811852
279_E,5,5,7,6,8,2944040,4044593,4078808,4220292
even-odd-5,8,8,5,7,6,5506010,5797918,6173859,6942912
one-and-zero,6,6,5,8,7,46477510,47141158,47441424,48906681
shil-aditya-and-utkarsh,7,7,5,6,8,11523655,11701769,11808838,12709887
6_C,6,6,5,7,8,3379360,4059549,4489206,5461071
19_B,5,5,8,7,6,3508728,3794180,4311612,5380656
interesting-coins-5,6,6,5,7,8,8790116,10676869,10962491,11672763
604_B,8,8,5,6,7,3950751,4046938,4361857,4680494
540_D,8,8,5,6,7,7485109,8191650,8850079,8971541
sherlock-and-ciphers-5,6,6,8,7,5,3642060,4464690,4721311,5851664
272_A,5,5,6,8,7,3209641,3660713,3783537,4006909
mystery-5-1,5,5,7,8,6,2765533,3355588,3442680,3445929
39_H,5,5,8,6,7,2985990,3401974,4151504,4245198
shivam-shantam-and-their-absolute-difference-3,7,7,6,5,8,30090346,32683382,34031731,34777576
ioi-2050-2,8,8,7,6,5,12748692,16297715,16814198,16918893
a-game-6,5,5,8,7,6,4050972,4626780,4673000,5341169
dp-and-his-sequences,7,7,6,5,8,3684767,3878543,3989066,4073870
fredo-and-shopping,5,5,6,7,8,17445085,17554000,18507537,22628157
111_C,5,5,8,7,6,2902568,3423430,3764300,4039806
336_C,5,5,8,7,6,3466794,3541779,3608611,3961195
final-attack,7,7,5,8,6,3010922,3612249,3670680,3973472
tour-5,6,6,8,7,5,7163314,7402227,9220180,9577332
fleet-funding,5,5,8,6,7,30936622,37445385,37765184,38247115
divyank-and-arrays,7,7,6,5,8,15569933,16719605,17648308,17995889
performax-1,6,6,8,7,5,6484850,7791278,7958807,8000703
198_E,8,8,7,5,6,14424640,16078790,16993501,18530975
darshak-and-its-co-primes,8,8,5,7,6,3773246,4178333,4535358,4639249
a-third-shape-emerges-5,7,7,5,8,6,34930619,35668773,35826032,42444183
illegible-string,5,5,8,6,7,3446970,3467243,3539034,3823777
team-members,8,8,6,7,5,3405214,4288053,4502551,5313977
455_C,7,7,5,6,8,3276192,3460408,3530014,3974745
game-of-numbers-7,5,5,8,7,6,4079178,5346228,5981698,6107994
81_D,5,5,6,7,8,3732184,3866002,4213905,4585630
decreasing-paths,8,8,7,6,5,3959897,4589110,4937270,5363509
613_D,5,5,6,7,8,4193841,4248049,4506396,4943485
softsort-7,8,8,5,7,6,20637789,26124277,26264370,27476911
579_B,5,5,7,8,6,3094312,3255329,3918758,4072113
313_E,6,6,5,8,7,3554374,3863904,4459802,6158457
bday-bash,5,5,8,7,6,5002067,5186261,5397828,5503904
461_A,5,5,6,8,7,3768332,3846222,4173047,4669872
34_D,7,7,8,5,6,2914492,3315362,3402285,3578183
425_E,5,5,8,7,6,2960778,3102383,4023670,4529398
442_E,6,6,8,7,5,13320035,17820177,18501536,22271458
climbing-stairs-1,5,5,8,6,7,3595938,4350705,4495152,4522671
maximum-and,5,5,8,7,6,3299485,3535824,4170947,4409904
joyfest-and-joyful-cake,5,5,6,7,8,3158143,3734294,3739484,4088440
times-square,7,7,8,5,6,3714848,4061369,4061622,4196367
90_B,5,5,8,6,7,3681327,4061040,4133454,4229496
sum-of-medians-1,5,5,7,6,8,3584151,3627645,3678455,3899778
d-the-judgment-day,5,5,8,7,6,3731665,3821281,3983679,4157818
491_A,5,5,7,6,8,3509542,3645662,3755073,4476809
160_B,7,7,8,5,6,3223764,3298939,3375588,4668153
71_A,7,7,5,6,8,3903770,3929817,4235380,4469973
jerry-and-adding-numbers,5,5,7,8,6,3539751,3884382,4045675,4551664
find-mode,6,6,7,5,8,28876618,31022035,35012592,35557505
caesar-cipher,8,8,6,5,7,23948457,24244180,29540171,34512001
brattleship-3,8,8,5,6,7,3175720,3347636,3419799,3863066
141_D,6,6,5,8,7,3170043,3353301,3692569,3796763
divisibility-by-3,7,7,8,5,6,750034343,751660489,752187690,756306646
ma5terminds-birthday-party,5,5,7,6,8,29784771,31849180,34474090,37398897
57_D,7,7,5,8,6,3310092,3438033,3794430,4119920
286_D,5,5,6,8,7,2988935,3419316,3554230,4511298
14_D,7,7,8,5,6,3233688,3327179,3429523,3814022
45_E,5,5,6,7,8,3015493,3625271,3817945,4664027
arithmetics-just-got-changed,5,5,6,8,7,9532546,9914139,10017795,11057178
chintu-and-candies,5,5,6,7,8,91402786,97132564,97841633,99068904
binomial-theorem,8,8,6,5,7,3293440,3823728,3854100,4450527
doghouses,7,7,6,8,5,36976217,40688106,41985042,42253723
279_A,7,7,5,6,8,3604836,3661262,3749016,4153588
something-genuine,5,5,8,7,6,8780284,9437751,10887623,11296189
spartans-leonidas-vs-xerxes-monk,5,5,7,8,6,3807188,3903935,3920282,4217192
durgesh-and-string-2,8,8,6,7,5,4298792,4443241,4722882,5217184
simple-math-1,6,6,8,5,7,3771254,3820393,3971779,4372802
tanya-and-lassi,5,5,8,7,6,3449802,3772200,3943227,4108071
harry-and-probability,7,7,6,5,8,4055772,4283643,4326149,5918953
31_A,5,5,8,7,6,3966460,3996007,4398354,4630220
stock-market-calculation-3,6,6,5,7,8,3180238,3290945,4100465,4875919
help-captain-gordon,7,7,5,6,8,3201859,3291410,3472916,4133240
378_A,7,7,8,5,6,3976888,4086109,4421891,4493382
135_A,5,5,7,8,6,2920313,3065833,3289687,3471286
8_E,5,5,6,7,8,3534718,4146791,4201529,4233144
231_A,8,8,6,5,7,3744189,3906708,3944678,4025781
selection-3,6,6,5,8,7,3488751,3969608,4101447,5237340
guess-the-permutation-1,6,6,7,8,5,6920826,7678670,8002521,9007215
dummy2,5,5,6,8,7,3537024,3935916,4020114,5623445
highgarden-1,7,7,5,6,8,40712585,44930032,44989116,48235791
580_D,5,5,6,7,8,42208589,43278224,45447818,47153151
346_A,8,8,6,7,5,3528377,3771231,4013193,4352680
66_A,5,5,6,8,7,4181799,4513079,4569667,5049028
191_A,5,5,8,6,7,3212907,3572656,3581455,3724769
263_B,5,5,6,7,8,2693279,3172283,4285237,4306595
22_B,5,5,7,6,8,3484420,3780836,4290035,4615858
105_A,8,8,6,7,5,3347987,3597929,3925195,5089853
461_E,6,6,5,8,7,3396835,3687824,3866726,4931743
254_C,8,8,7,6,5,6365313,6407460,7712559,10583555
fight-in-indiahacks,5,5,6,7,8,3064009,3567093,3856931,3884687
sachins-love-letter-a,6,6,7,5,8,2958444,3087775,3835047,4133880
dummy-4,6,6,7,5,8,3226932,3582234,3695956,4196146
one-in-zillion-2,6,6,7,5,8,91291143,94819647,99729944,100148672
appointment-dates,7,7,6,5,8,11152137,11765397,11875774,12669247
think-a-thon-series,6,6,8,7,5,3690789,3951968,4268125,5577452
even-divisors,8,8,6,5,7,3604576,4767172,5223297,5428582
extraordinarily-large,5,5,7,6,8,2543473,3454560,3474630,3551524
haaaave-you-met-ted,7,7,6,5,8,3954573,3962151,4238403,5101430
iit-delhi-and-arjit-singh,8,8,7,6,5,11051909,13417947,13729787,13905296
swapnil-and-the-bubble-game,5,5,8,6,7,759930910,762364153,802489411,805117444
331_B1,7,7,5,6,8,3774622,3982524,4093111,4231287
cyclic-permutations-15,8,8,7,5,6,3585255,3818714,4601771,4800006
marios-matrix,7,7,5,8,6,15426900,18048371,19525793,19724564
free-drives,7,7,8,6,5,3414665,3928337,4018315,4478843
83_C,6,6,5,7,8,3497412,3893909,3964213,4190202
connected-components-1,5,5,6,7,8,14806871,16528475,18487910,20886454
buckbeak-escape,8,8,7,5,6,2825525,2892942,3710656,3770227
702_B,5,5,6,8,7,3958305,4259670,4559256,4979809
bear-and-crying,5,5,7,6,8,2918272,3603711,4306427,4661161
bruce-and-the-chocolates-9,8,8,5,7,6,2847759,4239203,4461833,5410294
utkarsh-and-old-graph-3,7,7,5,8,6,3673957,3822952,3835346,3889839
set-selection-1,5,5,8,6,7,9470278,9835870,9974980,10605946
finite-automata,5,5,6,7,8,3514280,3673961,4150816,5287895
prison-break,6,6,7,8,5,14236688,14898294,16265048,17889254
364_B,6,6,8,7,5,3372066,3736637,4219302,4436960
45_F,5,5,6,7,8,3014176,3472306,4146122,4198228
trailing-zeroes-2,6,6,8,7,5,3242612,3550250,3894156,4739857
270_B,5,5,8,6,7,3451539,3777839,3808136,3990875
think-1,5,5,6,8,7,3642976,3892384,4825974,4916750
substrings-count-3,6,6,8,5,7,121099271,129988769,131278968,131719349
305_D,6,6,7,5,8,3143224,3470263,3470935,4016479
reversemerge-shuffle-reverse-1,5,5,6,7,8,3240330,3550683,4633132,5197482
468_E,6,6,5,7,8,100909991,102129559,103042019,103459621
string-sum,6,6,7,5,8,2942890,3601498,3895811,4298067
tablets,8,8,7,6,5,4092177,4200955,4302036,5022582
557_B,6,6,5,7,8,2961332,3116394,3699793,4522961
anshal-and-season,8,8,7,6,5,3329892,3481834,3753174,3890427
509_F,6,6,5,8,7,3300283,3385579,3611866,3995677
detective-holmes-and-gba,8,8,6,7,5,3323357,4173484,4703017,4931165
27_D,5,5,6,8,7,3250818,3627464,3832478,4530483
658_A,5,5,7,6,8,3572008,3574841,3934029,4093300
race-for-territory,7,7,6,5,8,2947488,3675206,3716357,4176054
swapping-game-6,8,8,7,5,6,3917650,4092909,4108752,4874750
hasan-and-trip-1,6,6,7,5,8,4261353,4308640,4454536,5218785
bear-and-bowling-2,5,5,7,8,6,3586302,3909209,4597801,4661797
to-be-changed-choosing-a-project,6,6,7,8,5,3697614,3816027,4439929,4738616
690_C1,7,7,5,6,8,4021818,4100024,4283344,4624212
mininsert-palindrome,6,6,7,8,5,3459977,3977995,3989864,4108906
battle-of-stalingrad-1,8,8,5,6,7,3660088,3870658,4012817,4389979
568_E,5,5,7,6,8,3705813,4002363,4394003,4723979
jp-and-rotations,8,8,5,7,6,3370351,3483006,3485244,3836141
the-ghost-open,6,6,7,8,5,3009969,3235077,3759377,4060767
bhargav-and-gre,5,5,8,7,6,3203235,3449787,3658881,3677767
222_B,7,7,5,6,8,3185739,3781129,4574405,5416807
beta-testing,8,8,7,5,6,3757780,3764611,3796947,4326836
38_G,8,8,6,5,7,3197935,3766228,3809985,4086661
dawood-the-mathematician,7,7,8,6,5,4056398,4334706,4735926,5456055
164_C,7,7,5,8,6,2934606,3318147,3682433,4094828
number-of-paths,7,7,8,6,5,32733627,34497259,39855756,41725758
candy-bars-2,8,8,5,6,7,3429924,3504622,4000772,4204496
364_A,6,6,7,5,8,3699195,3970913,4153343,4186086
489_A,5,5,6,7,8,3244598,3508248,3724106,5230529
408_B,6,6,5,8,7,3057365,3297639,3375272,3776419
490_A,5,5,6,7,8,3485819,3802900,4058520,4898545
attack-on-island-nation,7,7,5,8,6,10105495,11153100,11519407,11874734
ankit-and-race-team-10,7,7,8,5,6,116824602,116910527,117934182,120755767
452_A,5,5,7,6,8,3412879,3643798,3787553,4233102
kth-smallest-number-again-2,8,8,6,5,7,5397811,5902028,6016206,7494280
351_C,6,6,7,8,5,9095353,10178180,13840166,14671347
117_D,5,5,6,7,8,2682648,3425723,3455262,3677001
the-reversed-numbers,6,6,5,7,8,4517003,5564324,5891751,6048423
491_C,5,5,6,7,8,3438009,3623481,4263390,4306304
palindromes-twist,8,8,7,6,5,5604937,6209173,6487283,6662913
chandu-and-his-toy-stack,7,7,8,6,5,3278915,3760212,4569115,4933339
676_A,7,7,6,5,8,3690901,3700894,4107794,4475152
a-problem-on-string,6,6,5,7,8,4146704,4294181,4302207,4541103
128_B,5,5,7,6,8,3483834,3592665,3669161,3902942
371_B,7,7,8,6,5,3367903,3555245,3816104,4748485
the-lord-of-the-strings-1,5,5,6,8,7,3009106,3383517,3465329,3538006
285_B,6,6,5,8,7,3300937,3615564,3895396,4550616
omar-and-strings-1,5,5,6,8,7,3128454,3152963,3307328,4178790
samu-and-shopping,5,5,8,7,6,6029159,6247342,7570951,8339480
137_A,5,5,8,6,7,3264729,3488082,3957266,4201405
earthland,7,7,5,6,8,5465397,5686621,5835815,5916993
matching-strings-8,5,5,6,8,7,3835392,4028005,4048042,4202163
17_D,7,7,6,5,8,2811641,3748052,3830014,4176693
196_D,7,7,5,6,8,3405500,3615119,3789014,5121379
milly-and-balloons,7,7,8,5,6,4187889,4494548,4983296,5074746
106_C,5,5,8,7,6,3523426,3735876,4192449,4478907
vidurs-job-scheduling,5,5,8,6,7,34562833,38543071,39028745,40315086
688_B,6,6,7,5,8,3453840,4063249,4544865,4761208
283_C,8,8,6,5,7,3453505,3644690,4195370,4390380
robots,7,7,6,8,5,3167422,3363767,3601246,3715040
eat-me,6,6,5,7,8,3750681,4105277,4442407,5236221
630_G,7,7,6,5,8,3516320,3635725,3792453,5356470
4_D,5,5,6,7,8,3230066,3248330,3793227,4041222
29_A,5,5,6,7,8,2788130,3331749,4119126,4122492
solve-for-the-pastry-lover,8,8,5,7,6,3288505,3517610,3732985,3832952
the-game-of-nuts,6,6,5,8,7,3369506,3962341,4041979,4140711
401_C,7,7,5,8,6,3201778,3236174,3380868,3788041
522_C,8,8,5,6,7,3690091,3783246,3915463,4071215
490_E,5,5,6,7,8,3098939,3415047,3744837,5958393
171_C,6,6,7,5,8,2771006,3218256,3411134,4322878
rishi-and-strings,5,5,6,7,8,2944489,3223534,3500151,3950155
20_A,7,7,8,6,5,3534869,3918056,3999693,4638387
mst-and-idc,8,8,6,5,7,3590039,3660517,3667833,4248583
237_C,5,5,7,8,6,3539416,3882159,4021393,4668195
prime-equation,6,6,5,8,7,230197064,270770857,271010863,279261099
darth-vader-the-hero-3,7,7,8,5,6,34476674,35141443,36752094,39113688
207_D10,5,5,7,8,6,2781692,3136246,3919174,4034378
the-game-of-factorials,6,6,5,7,8,3190860,3801393,4643527,4644487
150_E,7,7,5,8,6,2752707,3115543,3659817,3858111
the-pinkman-store,6,6,7,8,5,3445380,4104897,4450879,4469838
two-arrays-and-minimum,5,5,7,8,6,181522924,182017797,183656303,186446365
459_C,5,5,6,7,8,3232981,3432626,3544991,4089816
jumping-champa-icpc-1,5,5,7,6,8,3486627,3847030,3975313,4021319
466_E,7,7,6,8,5,8538463,8660887,9640977,158685653
233_B,8,8,5,7,6,3045721,3311713,3698587,4543788
41_A,8,8,5,6,7,3261452,3264289,4039378,6713893
wavy-ranges,5,5,7,6,8,8069323,9562484,9726686,9770889
sum-of-powers-27,8,8,5,7,6,5317031,5411279,6306977,6692387
player-review,5,5,7,6,8,3160433,3345657,3571649,4619617
16_C,6,6,7,5,8,3077404,3251985,3660950,4318840
39_C,5,5,8,6,7,30937479,32963716,37486403,39908476
rajus-class,7,7,6,8,5,3664434,3679699,3971322,4714647
28_B,5,5,6,8,7,3424917,3516047,4020915,4231469
xsquare-and-double-strings-1,6,6,7,5,8,3177839,3618732,3859816,4027604
2-vs-3,5,5,6,7,8,54789369,55521109,63269596,64379252
gold-can-save-ones-life-3,5,5,6,7,8,4308899,4487785,4584675,5681150
subtract-and-multiply,8,8,7,5,6,4185731,4373213,4378183,4652022
abc2,5,5,6,7,8,626592222,633491151,639997867,663626373
divide-array-2,6,6,7,5,8,3384961,3428130,3431495,3646179
gcd-5,7,7,8,6,5,3170333,3757417,4012847,4149387
510_C,5,5,7,8,6,4628455,4848475,5152611,56988798
think-a-thon-series-1,6,6,7,8,5,3557018,3594926,3782271,3952036
course-of-study-2,8,8,6,7,5,9963198,10237527,11782271,11881971
daisy-and-the-password,8,8,6,7,5,3977146,4508881,4921762,5685275
magic-fruit,5,5,6,7,8,3655881,3708442,4011542,4833036
little-deepak-and-game-of-thrones,5,5,8,7,6,3994001,4497184,4589085,4745710
bakku-numbers,5,5,6,7,8,3065092,3729739,3956569,4322955
maintain-the-balance-2,7,7,5,8,6,3560881,3908894,4082454,4569608
204_D,5,5,7,6,8,3187771,3318617,3947777,4097206
playing-with-xor,6,6,7,5,8,3188237,3201105,3512489,3625792
98_A,7,7,5,6,8,3955000,4116207,4397528,4488714
exists,5,5,8,6,7,33345196,33604819,35016980,35772967
corn-destroyer,5,5,6,8,7,3692303,4326656,4536202,4933440
swagnik-and-circles,6,6,7,5,8,3363011,3774607,3890332,4010979
roy-and-sweets,6,6,7,8,5,12858188,13189389,14241304,14469322
396_C,5,5,8,6,7,108049355,110990948,119742333,119912949
175_A,7,7,5,8,6,2761256,2939300,3716298,4782560
the-monk-and-class-marks,7,7,6,5,8,3294961,3457402,3532585,3869639
finding-dinosaurs-1,5,5,6,7,8,3315425,3374916,3414565,4324472
602_B,5,5,8,7,6,3330118,4070194,4345972,5833299
698_A,6,6,5,7,8,4009489,4217738,4779621,5981448
533_B,8,8,6,5,7,3360842,3687270,4017397,4138022
527_B,6,6,8,5,7,3324694,3852223,4308284,4662264
522_D,7,7,8,6,5,31561767,31883687,32388091,37247539
40_E,5,5,7,8,6,2799757,3332998,3645983,3964804
water-gun,8,8,6,5,7,3890772,4040663,4886027,5156901
137_D,5,5,6,7,8,4133651,4587489,4613244,4625314
160_A,7,7,8,5,6,3076692,3391053,3457248,4345544
smart-travel-agent,7,7,6,8,5,3356973,3397602,3606363,3748602
aprileasy-minimum-spanning-tree,5,5,7,8,6,4205183,5051941,5289541,5389003
7_A,6,6,5,7,8,3816473,3841279,4563903,4611763
39_B,5,5,6,7,8,2963028,3692080,4057688,4242459
weight-on-field,6,6,8,7,5,4347555,4529985,4748730,5370442
marut-and-strings-4,5,5,6,8,7,3041001,3665080,4148456,4443483
385_B,5,5,6,8,7,3481761,3761315,3855925,5154945
fixing-of-file,5,5,7,6,8,3557528,3784635,3810299,4327825
sequences-everywhere,5,5,6,7,8,3330642,3510153,3636638,3895356
jindal-and-series,5,5,7,6,8,15998328,20108291,20288149,20567579
akbar-and-birbal-1,5,5,8,7,6,3420514,3711162,3868643,3919066
rounding-of,5,5,7,8,6,3339001,3455961,4907389,5112282
702_D,5,5,6,7,8,3946659,4107456,4445811,4476388
game-of-strings,5,5,8,6,7,290161006,297099182,298521889,306785257
49_D,6,6,5,7,8,3183094,3280972,3881557,4520752
425_B,8,8,5,7,6,3108039,3697768,3848189,4395043
513_E1,8,8,5,7,6,3220597,3536045,3866865,4173649
165_C,5,5,7,8,6,2770728,2959986,3517354,3671536
good-points,6,6,8,5,7,3397626,3773518,3864532,3963493
47-attacks-oo7-3,5,5,6,8,7,3477633,4382215,4775821,4964889
190_A,7,7,5,8,6,3486297,3529129,3673500,3792957
moriartys-deceit,6,6,5,8,7,3527333,3641923,3653528,3988453
multiplication-8,5,5,8,7,6,3311773,3566154,3687522,3973633
354_E,7,7,5,8,6,3772032,3925561,4276235,4495538
382_A,5,5,6,8,7,3703035,3848032,4052004,4064515
207_D3,5,5,7,8,6,3548795,3635312,3990142,4553765
arrow-and-the-echelon-3,7,7,5,8,6,34067012,34119608,39510690,41299776
xenny-and-formula-0,7,7,6,5,8,3560829,3633465,3804799,3906345
510_A,6,6,5,7,8,3213470,3447877,3587161,3825918
myfibonacci-easy-contest,5,5,6,7,8,2970708,3385169,3532924,4193174
306_C,5,5,6,7,8,64725195,66286936,73306281,74460842
439_B,8,8,6,5,7,3591317,3864478,3953721,4179163
232_E,8,8,7,5,6,148451730,152342997,172999268,177454265
attack-or-be-attacked,7,7,5,6,8,3239593,3782274,3848558,3916745
stepping-stones,8,8,6,5,7,4224314,4582009,5181349,5688234
488_A,5,5,6,7,8,3060727,3416259,3507800,4823197
sherlock-and-cipher-2,6,6,5,8,7,5244832,5771317,5997954,6728460
329_E,7,7,6,5,8,3350209,3447568,3868331,4049397
arjit-and-printing-press,8,8,6,5,7,4966079,5303192,5440672,5793082
677_D,6,6,5,7,8,6722414,7173265,8191754,8388867
33_C,6,6,8,7,5,2767503,3380275,3461769,3726409
carols-in-morning,7,7,5,6,8,3310044,3845396,4086718,4163766
590_E,5,5,7,8,6,3694123,4344900,4376934,4869878
drunk-in-the-night,6,6,8,7,5,995803094,1004583125,1010981823,1044719230
one-way-street,7,7,8,5,6,3910159,4076940,4421627,6526072
finding-non-primes,5,5,6,8,7,3387799,3984185,4123367,4644480
sum-of-numbers-9,8,8,7,6,5,139402234,139870994,143138328,144720379
building-network,8,8,7,6,5,3515434,4409619,4587865,4709622
change-in-money-1,7,7,5,8,6,3037640,3446586,3863395,4073775
571_E,5,5,7,8,6,3640004,3833499,4474908,4610081
jump-on-cherry,5,5,7,8,6,2962548,3735710,3747178,3856364
mystery-15,6,6,7,5,8,2723190,3239288,3275833,4837254
462_B,5,5,6,8,7,3372204,3617309,3810175,4511910
596_B,5,5,8,7,6,3460749,3773940,3926366,4379322
331_C2,7,7,6,8,5,695365408,699978250,700905615,705710843
help-rachit-2,7,7,6,5,8,524290086,526896374,539110170,544453330
coins-32,8,8,7,5,6,3441839,3583589,4092724,4513553
91_B,5,5,7,6,8,3592556,4170788,4178689,4594146
389_A,5,5,6,7,8,3438763,3717990,3874995,4052155
square-1,8,8,7,5,6,9427869,9928038,14157364,15164342
carols-in-morning-1,8,8,5,6,7,3535078,3843790,3938593,4341573
404_A,5,5,8,6,7,3526017,3704951,3833704,4277472
finding-arya-stark,5,5,7,6,8,3180342,3828957,4143952,4604909
319_E,6,6,8,7,5,201610118,221417021,225950798,232233643
scheduling-of-task,6,6,8,5,7,3577902,3796892,3805355,3860911
158_E,5,5,7,8,6,3001427,3245698,3334583,4112469
603_C,5,5,8,6,7,3307669,4007332,4231173,4535806
357_B,6,6,7,8,5,3339797,3669401,3842489,3940850
46_D,6,6,5,8,7,3544553,3858868,4123477,5427014
shelock-holmes-and-you-1,5,5,8,6,7,3693061,3898108,3942854,4327976
51_C,7,7,6,8,5,3403303,3504077,3637876,3710725
119_E,6,6,7,8,5,2823407,3220327,3354634,3462715
joker-vs-batman,7,7,5,8,6,3755400,4453918,4517025,4702483
chotu-and-propose-day,5,5,7,6,8,19200207,19846092,25012580,25081832
sleeping-pills,7,7,5,6,8,134663911,135929194,136712799,178509849
311_D,5,5,6,7,8,2720047,3292445,3960974,4244225
sunny-and-stumps,5,5,8,6,7,3988458,4406642,4538573,4989353
gjs-invasion,6,6,8,5,7,4477234,4648499,4806077,5894175
387_B,6,6,5,8,7,3499005,3723610,3835491,4490111
asif-and-chocolates,5,5,7,8,6,3408687,3449886,3753538,4090588
defuse-the-bomb-3,7,7,8,6,5,3214741,3275996,3712854,4344059
440_D,8,8,7,5,6,3690312,4202976,4239877,4642437
comrades-i-3,6,6,7,8,5,45561941,45595749,51412576,52265892
bhavanas-and-bhuvanas-bet,7,7,5,6,8,20392818,25456813,26355058,27545513
smallest-positive-integer,6,6,5,8,7,3381118,3554482,5014402,5103363
238_E,5,5,7,6,8,3404579,3779041,4073023,4352685
134_A,5,5,7,6,8,2783024,3262344,3462732,3530129
find-path,5,5,7,6,8,4211709,4383951,5357070,5575880
182_E,5,5,7,8,6,3255800,3339730,3615504,3881769
90_A,5,5,6,8,7,3699724,3945856,3955068,4159426
685_D,5,5,6,7,8,3626490,3963844,4073189,4602913
166_B,5,5,7,6,8,2681731,3320776,3768800,4417396
200_D,5,5,7,6,8,2817262,3728760,4022860,4871540
indiahacks-publicity,6,6,8,7,5,33425253,39694677,40066808,41410938
queries-1-1,5,5,6,7,8,35676174,40366251,41752435,42084807
87_A,6,6,5,8,7,3598551,3671028,4178021,4297925
maximum-prize,6,6,7,8,5,3148411,3671882,3698703,4565104
62_A,6,6,5,7,8,3838159,3892309,3895741,4290309
234_H,5,5,7,6,8,10356070,10738279,11495752,12094155
705_B,5,5,7,6,8,3869865,3873150,3964658,5164367
counting-of-digits,8,8,7,6,5,4007510,4019956,4281134,4859097
gayle-storm,6,6,7,5,8,7043015,7055095,7102635,7154343
tom-and-jerry-with-numbers-4,6,6,5,7,8,3264391,3365557,4025770,4198150
181_A,5,5,7,8,6,3268163,3574114,4363298,5101343
484_D,5,5,7,6,8,2960104,3856696,3875159,4736670
229_E,8,8,7,5,6,70872036,73544558,76463203,76538185
name-string-1,6,6,7,8,5,7125185,9638894,9922183,10149455
colorful-balls,6,6,7,8,5,4472760,4693052,4708756,4713256
113_A,5,5,6,8,7,2727840,4020708,4154979,5216843
cakewalk-3,8,8,5,7,6,3009378,3938508,4297772,4599797
294_E,5,5,6,7,8,2749872,3779451,4034958,4076097
113_C,8,8,5,7,6,27283741,31043088,32372260,32966995
442_A,8,8,5,7,6,3784894,4014857,4121692,4178101
the-clock-game,6,6,8,7,5,4494575,5174332,5454087,5899790
generate-composite-numbers,7,7,6,5,8,3262092,3342274,3554352,4439311
a-to-b-1,5,5,8,7,6,3300688,3503350,3593960,3931830
87_E,5,5,6,8,7,3878245,4201744,4303182,4423841
kalas-minister-golu,5,5,8,7,6,7409854,9386307,9788500,10160142
himanshu-and-luck-1,7,7,6,8,5,665476129,670380198,683249245,715166294
609_B,6,6,8,7,5,3912625,4053163,4076097,4345477
106_B,5,5,8,6,7,3159233,3394969,3861252,4032304
685_E,5,5,6,7,8,4574045,4675620,5291448,5725108
equivalent-strings-2-2,5,5,6,8,7,10888919,10932854,10976765,11640859
616_C,5,5,6,7,8,3696106,4030411,4546075,4665063
prefix-numbers,6,6,5,8,7,3501761,4055799,4453393,4665757
608_A,5,5,6,7,8,3886775,4157652,4289653,4386297
95_C,7,7,6,8,5,4325687,4696540,4758689,5754511
boxing-day,8,8,5,7,6,3362110,3750107,3792334,5668372
writing-in-shorthand,8,8,7,5,6,3273316,3747580,3881533,3939414
288_B,5,5,6,8,7,3037480,3604979,3613666,4200925
discover-the-monk,6,6,5,8,7,3584855,3997245,4338551,5039350
threesome-pairing,5,5,7,6,8,3171472,3434592,3912144,4261802
134_C,7,7,5,8,6,3006897,3483369,3548696,3756010
103_A,8,8,7,5,6,3047079,3706176,3707366,4079559
439_D,8,8,5,7,6,3721487,4147796,4487525,4600580
monks-birthday-treat,6,6,5,8,7,3045727,3142120,3319562,3785755
376_B,6,6,5,7,8,3663457,3749868,3929839,4294741
302_A,5,5,6,7,8,3330899,3374406,3935550,4199374
ravis-trouble-3,6,6,8,7,5,3432059,3988093,4844984,5280617
groov,8,8,5,7,6,64446052,64559416,65227788,65242676
samu-and-special-coprime-numbers,5,5,7,8,6,40151720,42494095,44910041,45840769
269_B,5,5,6,8,7,2780382,3607627,3694711,3937732
goatrip-2,8,8,5,6,7,14115624,18362034,18387510,18972373
549_F,5,5,6,7,8,39571345,44633127,45211191,46543279
dangerous-dungeon,5,5,8,7,6,5498947,5774922,6969741,7584582
69_B,6,6,7,5,8,3240404,4316679,4368476,4641637
676_E,6,6,7,8,5,3449630,3955188,4172037,4185080
help-out-the-indian-army,6,6,8,5,7,3576330,4154718,4338014,5006317
365_A,7,7,6,5,8,3664619,3891727,3938024,4123264
beautiful-strings-10,5,5,8,7,6,3385159,3995161,4213923,4773714
bear-and-chocolate,5,5,8,7,6,2823952,3743051,3798419,4289012
most-powerful-xor,5,5,8,6,7,3225470,3407557,3459331,3577456
abcd-strings,5,5,8,6,7,6420736,6942859,8277030,9081733
277_D,6,6,5,8,7,34683370,35564129,39416862,42656716
utkarsh-and-distributing-books-february-easy,5,5,6,7,8,3772226,3839845,5358831,5385359
prime-xor,6,6,7,8,5,31019893,35423057,37661814,39266374
546_B,6,6,7,8,5,2859259,3263367,3801463,3861325
national-rail-enquiries,6,6,7,5,8,9253133,9677216,11977143,13822051
sonya-and-the-graph-with-disappearing-edges-icpc-5,8,8,5,7,6,3129367,3198068,3392021,4050441
676_D,6,6,7,5,8,31777452,31970283,35858531,36348811
